Processing [/home/yuhui/dev/src/github.com/examples/distributed/ddp-tutorial-series/nsys_profile.sqlite] with [/opt/nvidia/nsight-systems/2023.2.1/host-linux-x64/reports/cuda_gpu_trace.py]... 

 ** CUDA GPU Trace (cuda_gpu_trace):

  Start (ns)    Duration (ns)  CorrId  GrdX  GrdY  GrdZ  BlkX  BlkY  BlkZ  Reg/Trd  StcSMem (MB)  DymSMem (MB)  Bytes (MB)  Throughput (MBps)  SrcMemKd  DstMemKd           Device            Ctx  Strm                                                  Name                                                
 -------------  -------------  ------  ----  ----  ----  ----  ----  ----  -------  ------------  ------------  ----------  -----------------  --------  --------  -------------------------  ---  ----  ----------------------------------------------------------------------------------------------------
 2,506,292,876          4,224   2,234     1     1     1    32     1     1       26         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
 2,506,631,598          2,560   2,251     1     1     1   128     1     1       22         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::deta…
 2,506,788,591          2,304   2,257     1     1     1   128     1     1       22         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::deta…
 2,507,846,294          1,920   2,282  None  None  None  None  None  None     None          None          None  0.003               1,333.332  Pinned    Device    NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy HtoD]                                                                                  
 2,507,880,982          1,760   2,295  None  None  None  None  None  None     None          None          None  0.000                  72.727  Pinned    Device    NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy HtoD]                                                                                  
 2,508,109,720          2,976   2,306     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::…
 2,508,131,768          4,448   2,314     2     1     1     8    16     1      159         0.000         0.001  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool…
 2,508,366,969          2,784   2,326     1     1     1     1   128     1       18         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 …
 2,508,393,497          2,496   2,336     1     1     1   128     1     1       22         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, floa…
 2,508,422,138          4,320   2,350     1     1     1    32     1     1       26         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
 2,508,442,010          2,368   2,360     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIterat…
 2,508,464,378          2,432   2,370     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa…
 2,508,572,571          2,144   2,376  None  None  None  None  None  None     None          None          None  0.000                   1.866  Device    Pageable  NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy DtoH]                                                                                  
 2,508,728,572          2,176   2,382  None  None  None  None  None  None     None          None          None  0.000                   1.838  Device    Pageable  NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy DtoH]                                                                                  
 2,508,787,132          2,048   2,395     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::…
 2,508,951,613          2,304   2,407     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa…
 2,509,015,550          2,272   2,420     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIterat…
 2,509,101,438          2,976   2,436     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::…
 2,509,157,503          2,528   2,451     1     1     1     1   128     1       21         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1…
 2,509,238,783          3,744   2,466     3     1     1     8    32     1       32         0.000         0.001  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublas…
